Timestep,Bus,P(kW),Q(kvar)
2013-03-27 06:00:00,bus_005,0.0347,0.0101
2013-03-27 06:30:00,bus_001,0.1087,0.0526
2013-03-27 06:30:00,bus_002,0.1469,0.058
2013-03-27 06:30:00,bus_003,0.0794,0.0142
2013-03-27 06:30:00,bus_004,0.0467,0.0169
2013-03-27 06:30:00,bus_005,0.0614,0.0179
2013-03-27 07:00:00,bus_001,0.0892,0.0432
2013-03-27 07:00:00,bus_002,0.1341,0.053
2013-03-27 07:00:00,bus_003,0.1995,0.023
2013-03-27 07:00:00,bus_004,0.1495,0.0543
2013-03-27 07:00:00,bus_005,0.116,0.0338
2013-03-27 07:30:00,bus_001,0.1124,0.0545
2013-03-27 07:30:00,bus_002,0.2604,0.1029
2013-03-27 07:30:00,bus_003,0.457,0.0641
2013-03-27 07:30:00,bus_004,0.42,0.1523
2013-03-27 07:30:00,bus_005,0.1203,0.0351
2013-03-27 08:00:00,bus_001,0.1117,0.0541
2013-03-27 08:00:00,bus_002,0.2399,0.0948
2013-03-27 08:00:00,bus_003,0.4693,0.0227
2013-03-27 08:00:00,bus_004,0.2995,0.1086
2013-03-27 08:00:00,bus_005,0.0608,0.0177
2013-03-27 08:30:00,bus_001,0.1252,0.0606
2013-03-27 08:30:00,bus_002,0.203,0.0802
2013-03-27 08:30:00,bus_003,0.5755,0.0151
2013-03-27 08:30:00,bus_004,0.394,0.1429
2013-03-27 08:30:00,bus_005,0.1309,0.0382
2013-03-27 09:00:00,bus_001,0.078,0.0378
2013-03-27 09:00:00,bus_002,0.2044,0.0808
2013-03-27 09:00:00,bus_003,0.6833,0.0157
2013-03-27 09:00:00,bus_004,0.2982,0.1082
2013-03-27 09:00:00,bus_005,0.049,0.0143
2013-03-27 09:30:00,bus_001,0.051,0.0247
2013-03-27 09:30:00,bus_002,0.2562,0.1012
2013-03-27 09:30:00,bus_003,0.7353,0.0061
2013-03-27 09:30:00,bus_004,0.0475,0.0173
2013-03-27 09:30:00,bus_005,0.0242,0.0071
2013-03-27 10:00:00,bus_001,0.0697,0.0338
2013-03-27 10:00:00,bus_002,0.2115,0.0836
2013-03-27 10:00:00,bus_003,0.8012,0.0052
2013-03-27 10:00:00,bus_004,0.0362,0.0131
2013-03-27 10:00:00,bus_005,0.0273,0.008
2013-03-27 10:30:00,bus_001,0.0525,0.0254
2013-03-27 10:30:00,bus_002,0.1987,0.0785
2013-03-27 10:30:00,bus_003,0.8814,0.0155
2013-03-27 10:30:00,bus_004,0.0297,0.0108
2013-03-27 10:30:00,bus_005,0.0279,0.0081
2013-03-27 11:00:00,bus_001,0.069,0.0334
2013-03-27 11:00:00,bus_002,0.2292,0.0906
2013-03-27 11:00:00,bus_003,0.9137,0.0136
2013-03-27 11:00:00,bus_004,0.0907,0.0329
2013-03-27 11:00:00,bus_005,0.0279,0.0081
2013-03-27 11:30:00,bus_001,0.0555,0.0269
2013-03-27 11:30:00,bus_002,0.2917,0.1153
2013-03-27 11:30:00,bus_003,0.9166,0.0055
2013-03-27 11:30:00,bus_004,0.0501,0.0182
2013-03-27 11:30:00,bus_005,0.0403,0.0118
2013-03-27 12:00:00,bus_001,0.0592,0.0287
2013-03-27 12:00:00,bus_002,0.2214,0.0875
2013-03-27 12:00:00,bus_003,0.9228,0.0067
2013-03-27 12:00:00,bus_004,0.0772,0.028
2013-03-27 12:00:00,bus_005,0.0453,0.0132
2013-03-27 12:30:00,bus_001,0.0735,0.0356
2013-03-27 12:30:00,bus_002,0.1902,0.0752
2013-03-27 12:30:00,bus_003,0.8009,0.017
2013-03-27 12:30:00,bus_004,0.0532,0.0193
2013-03-27 12:30:00,bus_005,0.0279,0.0081
2013-03-27 13:00:00,bus_001,0.0547,0.0265
2013-03-27 13:00:00,bus_002,0.1746,0.069
2013-03-27 13:00:00,bus_003,0.924,0.0097
2013-03-27 13:00:00,bus_004,0.0397,0.0144
2013-03-27 13:00:00,bus_005,0.0279,0.0081
2013-03-27 13:30:00,bus_001,0.0705,0.0341
2013-03-27 13:30:00,bus_002,0.2413,0.0954
2013-03-27 13:30:00,bus_003,0.7018,0.0055
2013-03-27 13:30:00,bus_004,0.027,0.0098
2013-03-27 13:30:00,bus_005,0.0726,0.0212
2013-03-27 14:00:00,bus_001,0.0577,0.028
2013-03-27 14:00:00,bus_002,0.1746,0.069
2013-03-27 14:00:00,bus_003,0.8732,0.0109
2013-03-27 14:00:00,bus_004,0.0798,0.029
2013-03-27 14:00:00,bus_005,0.1823,0.0531
2013-03-27 14:30:00,bus_001,0.066,0.0319
2013-03-27 14:30:00,bus_002,0.1682,0.0665
2013-03-27 14:30:00,bus_003,0.8123,0.0161
2013-03-27 14:30:00,bus_004,0.0358,0.013
2013-03-27 14:30:00,bus_005,0.1575,0.0459
2013-03-27 15:00:00,bus_001,0.0547,0.0265
2013-03-27 15:00:00,bus_002,0.2406,0.0951
2013-03-27 15:00:00,bus_003,0.7001,0.0055
2013-03-27 15:00:00,bus_004,0.0423,0.0154
2013-03-27 15:00:00,bus_005,0.2145,0.0626
2013-03-27 15:30:00,bus_001,0.1064,0.0516
2013-03-27 15:30:00,bus_002,0.2221,0.0877
2013-03-27 15:30:00,bus_003,0.5923,0.0051
2013-03-27 15:30:00,bus_004,0.0563,0.0204
2013-03-27 15:30:00,bus_005,0.6129,0.1786
2013-03-27 16:00:00,bus_001,0.0892,0.0432
2013-03-27 16:00:00,bus_002,0.2413,0.0953
2013-03-27 16:00:00,bus_003,0.5021,0.0169
2013-03-27 16:00:00,bus_004,0.0728,0.0264
2013-03-27 16:00:00,bus_005,0.3162,0.0922
2013-03-27 16:30:00,bus_001,0.0547,0.0265
2013-03-27 16:30:00,bus_002,0.3051,0.1206
2013-03-27 16:30:00,bus_003,0.3442,0.0103
2013-03-27 16:30:00,bus_004,0.0554,0.0201
2013-03-27 16:30:00,bus_005,0.1768,0.0515
2013-03-27 17:00:00,bus_001,0.0757,0.0367
2013-03-27 17:00:00,bus_002,0.2838,0.1122
2013-03-27 17:00:00,bus_003,0.1955,0.0054
2013-03-27 17:00:00,bus_004,0.1204,0.0437
2013-03-27 17:00:00,bus_005,0.2828,0.0825
2013-03-27 17:30:00,bus_001,0.0532,0.0258
2013-03-27 17:30:00,bus_002,0.2626,0.1038
2013-03-27 17:30:00,bus_003,0.0995,0.0103
2013-03-27 17:30:00,bus_004,0.0689,0.025
2013-03-27 17:30:00,bus_005,0.196,0.0572
2013-03-27 18:00:00,bus_001,0.0645,0.0312
2013-03-27 18:00:00,bus_002,0.2115,0.0836
2013-03-27 18:00:00,bus_003,0.0553,0.0154
2013-03-27 18:00:00,bus_004,0.0803,0.0291
2013-03-27 18:00:00,bus_005,0.1445,0.0422
2013-03-27 18:30:00,bus_001,0.0525,0.0254
2013-03-27 18:30:00,bus_002,0.2356,0.0931
2013-03-27 18:30:00,bus_003,0.0157,0.0051
2013-03-27 18:30:00,bus_004,0.0864,0.0313
2013-03-27 18:30:00,bus_005,0.157,0.0458
2013-03-27 19:00:00,bus_001,0.0555,0.0269
2013-03-27 19:00:00,bus_002,0.437,0.1726
2013-03-27 19:00:00,bus_003,0.0156,0.0051
2013-03-27 19:00:00,bus_004,0.3137,0.1138
2013-03-27 19:00:00,bus_005,0.194,0.0566
2013-03-27 19:30:00,bus_001,0.0652,0.0316
2013-03-27 19:30:00,bus_002,0.2816,0.1112
2013-03-27 19:30:00,bus_003,0.0515,0.0169
2013-03-27 19:30:00,bus_004,0.4238,0.1536
2013-03-27 19:30:00,bus_005,0.5042,0.1468
2013-03-27 20:00:00,bus_001,0.0532,0.0258
2013-03-27 20:00:00,bus_002,0.2582,0.102
2013-03-27 20:00:00,bus_003,0.046,0.0151
2013-03-27 20:00:00,bus_004,0.4029,0.1461
2013-03-27 20:00:00,bus_005,0.5005,0.1458
2013-03-27 20:30:00,bus_001,0.0727,0.0352
2013-03-27 20:30:00,bus_002,0.3079,0.1217
2013-03-27 20:30:00,bus_003,0.0654,0.0215
2013-03-27 20:30:00,bus_004,0.3686,0.1337
2013-03-27 20:30:00,bus_005,0.142,0.0414
2013-03-27 21:00:00,bus_001,0.0742,0.0359
2013-03-27 21:00:00,bus_002,0.3292,0.1301
2013-03-27 21:00:00,bus_003,0.0966,0.0318
2013-03-27 21:00:00,bus_004,0.3568,0.1294
2013-03-27 21:00:00,bus_005,0.1544,0.045
2013-03-27 21:30:00,bus_001,0.0982,0.0476
2013-03-27 21:30:00,bus_002,0.3008,0.1188
2013-03-27 21:30:00,bus_003,0.0792,0.026
2013-03-27 21:30:00,bus_004,0.3355,0.1217
2013-03-27 21:30:00,bus_005,0.1773,0.0517
2013-03-27 22:00:00,bus_001,0.0817,0.0396
2013-03-27 22:00:00,bus_002,0.5185,0.2048
2013-03-27 22:00:00,bus_003,0.3286,0.1079
2013-03-27 22:00:00,bus_004,0.0885,0.0321
2013-03-27 22:00:00,bus_005,0.1487,0.0433
2013-03-27 22:30:00,bus_001,0.057,0.0276
2013-03-27 22:30:00,bus_002,0.4057,0.1603
2013-03-27 22:30:00,bus_003,0.4399,0.1445
2013-03-27 22:30:00,bus_004,0.0296,0.0108
2013-03-27 22:30:00,bus_005,0.1586,0.0462
2013-03-27 23:00:00,bus_001,0.0735,0.0356
2013-03-27 23:00:00,bus_002,0.2682,0.1059
2013-03-27 23:00:00,bus_003,0.2393,0.0786
2013-03-27 23:00:00,bus_004,0.0205,0.0074
2013-03-27 23:00:00,bus_005,0.1698,0.0495
2013-03-27 23:30:00,bus_001,0.1184,0.0574
2013-03-27 23:30:00,bus_002,0.2795,0.1104
2013-03-27 23:30:00,bus_003,0.1178,0.0387
2013-03-27 23:30:00,bus_004,0.0192,0.007
2013-03-27 23:30:00,bus_005,0.1593,0.0464
2013-03-28 00:00:00,bus_001,0.0952,0.0461
2013-03-28 00:00:00,bus_002,0.2469,0.0976
2013-03-28 00:00:00,bus_003,0.1344,0.0442
2013-03-28 00:00:00,bus_004,0.0192,0.007
2013-03-28 00:00:00,bus_005,0.0874,0.0255
2013-03-28 00:30:00,bus_001,0.0727,0.0352
2013-03-28 00:30:00,bus_002,0.2186,0.0864
2013-03-28 00:30:00,bus_003,0.081,0.0266
2013-03-28 00:30:00,bus_004,0.027,0.0098
2013-03-28 00:30:00,bus_005,0.0236,0.0069
2013-03-28 01:00:00,bus_001,0.0937,0.0454
2013-03-28 01:00:00,bus_002,0.2136,0.0844
2013-03-28 01:00:00,bus_003,0.0322,0.0106
2013-03-28 01:00:00,bus_004,0.0227,0.0082
2013-03-28 01:00:00,bus_005,0.0279,0.0081
2013-03-28 01:30:00,bus_001,0.072,0.0349
2013-03-28 01:30:00,bus_002,0.3058,0.1208
2013-03-28 01:30:00,bus_003,0.0497,0.0163
2013-03-28 01:30:00,bus_004,0.0179,0.0065
2013-03-28 01:30:00,bus_005,0.0459,0.0134
2013-03-28 02:00:00,bus_001,0.069,0.0334
2013-03-28 02:00:00,bus_002,0.2562,0.1012
2013-03-28 02:00:00,bus_003,0.0626,0.0206
2013-03-28 02:00:00,bus_004,0.0192,0.007
2013-03-28 02:00:00,bus_005,0.0229,0.0067
2013-03-28 02:30:00,bus_001,0.0712,0.0345
2013-03-28 02:30:00,bus_002,0.176,0.0695
2013-03-28 02:30:00,bus_003,0.0313,0.0103
2013-03-28 02:30:00,bus_004,0.0275,0.01
2013-03-28 02:30:00,bus_005,0.0229,0.0067
2013-03-28 03:00:00,bus_001,0.0652,0.0316
2013-03-28 03:00:00,bus_002,0.1611,0.0637
2013-03-28 03:00:00,bus_003,0.0405,0.0133
2013-03-28 03:00:00,bus_004,0.0205,0.0074
2013-03-28 03:00:00,bus_005,0.0236,0.0069
2013-03-28 03:30:00,bus_001,0.0795,0.0385
2013-03-28 03:30:00,bus_002,0.1526,0.0603
2013-03-28 03:30:00,bus_003,0.0672,0.0221
2013-03-28 03:30:00,bus_004,0.0179,0.0065
2013-03-28 03:30:00,bus_005,0.0447,0.013
2013-03-28 04:00:00,bus_001,0.0577,0.028
2013-03-28 04:00:00,bus_002,0.1994,0.0788
2013-03-28 04:00:00,bus_003,0.0387,0.0127
2013-03-28 04:00:00,bus_004,0.0205,0.0074
2013-03-28 04:00:00,bus_005,0.0304,0.0089
2013-03-28 04:30:00,bus_001,0.0825,0.0399
2013-03-28 04:30:00,bus_002,0.1831,0.0723
2013-03-28 04:30:00,bus_003,0.0322,0.0106
2013-03-28 04:30:00,bus_004,0.0231,0.0084
2013-03-28 04:30:00,bus_005,0.0229,0.0067
2013-03-28 05:00:00,bus_001,0.0675,0.0327
2013-03-28 05:00:00,bus_002,0.1377,0.0544
2013-03-28 05:00:00,bus_003,0.0617,0.0203
2013-03-28 05:00:00,bus_004,0.01,0.0036
2013-03-28 05:00:00,bus_005,0.0236,0.0069
2013-03-28 05:30:00,bus_001,0.0645,0.0312
2013-03-28 05:30:00,bus_002,0.1504,0.0594
2013-03-28 05:30:00,bus_003,0.1123,0.0369
2013-03-28 05:30:00,bus_004,0.0074,0.0027
2013-03-28 05:30:00,bus_005,0.0267,0.0078
2013-03-28 06:00:00,bus_001,0.0885,0.0428
2013-03-28 06:00:00,bus_002,0.1483,0.0586
2013-03-28 06:00:00,bus_003,0.1872,0.0614
2013-03-28 06:00:00,bus_004,0.0126,0.0046
2013-03-28 06:00:00,bus_005,0.0477,0.0139
2013-03-28 06:30:00,bus_001,0.0915,0.0443
2013-03-28 06:30:00,bus_002,0.1824,0.0721
2013-03-28 06:30:00,bus_003,0.2715,0.0774
2013-03-28 06:30:00,bus_004,0.034,0.0123
2013-03-28 06:30:00,bus_005,0.0446,0.013
2013-03-28 07:00:00,bus_001,0.1049,0.0508
2013-03-28 07:00:00,bus_002,0.181,0.0715
2013-03-28 07:00:00,bus_003,0.1949,0.0212
2013-03-28 07:00:00,bus_004,0.1399,0.0508
2013-03-28 07:00:00,bus_005,0.0453,0.0132
2013-03-28 07:30:00,bus_001,0.096,0.0465
2013-03-28 07:30:00,bus_002,0.1618,0.0639
2013-03-28 07:30:00,bus_003,0.273,0.0054
2013-03-28 07:30:00,bus_004,0.0911,0.0331
2013-03-28 07:30:00,bus_005,0.044,0.0128
2013-03-28 08:00:00,bus_001,0.1132,0.0548
2013-03-28 08:00:00,bus_002,0.1923,0.076
2013-03-28 08:00:00,bus_003,0.4103,0.006
2013-03-28 08:00:00,bus_004,0.5642,0.2046
2013-03-28 08:00:00,bus_005,0.1662,0.0485
2013-03-28 08:30:00,bus_001,0.1154,0.0559
2013-03-28 08:30:00,bus_002,0.1881,0.0743
2013-03-28 08:30:00,bus_003,0.5707,0.0172
2013-03-28 08:30:00,bus_004,0.4815,0.1746
2013-03-28 08:30:00,bus_005,0.0856,0.025
2013-03-28 09:00:00,bus_001,0.0742,0.0359
2013-03-28 09:00:00,bus_002,0.2271,0.0898
2013-03-28 09:00:00,bus_003,0.6495,0.0088
2013-03-28 09:00:00,bus_004,0.242,0.0878
2013-03-28 09:00:00,bus_005,0.0261,0.0076
2013-03-28 09:30:00,bus_001,0.072,0.0349
2013-03-28 09:30:00,bus_002,0.2143,0.0847
2013-03-28 09:30:00,bus_003,0.7286,0.0052
2013-03-28 09:30:00,bus_004,0.0876,0.0318
2013-03-28 09:30:00,bus_005,0.023,0.0067
2013-03-28 10:00:00,bus_001,0.0525,0.0254
2013-03-28 10:00:00,bus_002,0.1668,0.0659
2013-03-28 10:00:00,bus_003,0.8374,0.0142
2013-03-28 10:00:00,bus_004,0.0815,0.0296
2013-03-28 10:00:00,bus_005,0.0949,0.0277
2013-03-28 10:30:00,bus_001,0.0697,0.0338
2013-03-28 10:30:00,bus_002,0.1838,0.0726
2013-03-28 10:30:00,bus_003,0.8852,0.0148
2013-03-28 10:30:00,bus_004,0.0432,0.0157
2013-03-28 10:30:00,bus_005,0.0918,0.0268
2013-03-28 11:00:00,bus_001,0.0502,0.0243
2013-03-28 11:00:00,bus_002,0.2058,0.0813
2013-03-28 11:00:00,bus_003,0.8546,0.0052
2013-03-28 11:00:00,bus_004,0.0196,0.0071
2013-03-28 11:00:00,bus_005,0.0707,0.0206
2013-03-28 11:30:00,bus_001,0.0547,0.0265
2013-03-28 11:30:00,bus_002,0.2406,0.0951
2013-03-28 11:30:00,bus_003,0.9135,0.0052
2013-03-28 11:30:00,bus_004,0.0188,0.0068
2013-03-28 11:30:00,bus_005,0.0583,0.017
2013-03-28 12:00:00,bus_001,0.0615,0.0298
2013-03-28 12:00:00,bus_002,0.1661,0.0656
2013-03-28 12:00:00,bus_003,1.002,0.0167
2013-03-28 12:00:00,bus_004,0.2664,0.0967
2013-03-28 12:00:00,bus_005,0.0583,0.017
2013-03-28 12:30:00,bus_001,0.0502,0.0243
2013-03-28 12:30:00,bus_002,0.1625,0.0642
2013-03-28 12:30:00,bus_003,0.9683,0.0115
2013-03-28 12:30:00,bus_004,0.2777,0.1008
2013-03-28 12:30:00,bus_005,0.0583,0.017
2013-03-28 13:00:00,bus_001,0.072,0.0349
2013-03-28 13:00:00,bus_002,0.1654,0.0653
2013-03-28 13:00:00,bus_003,0.7771,0.0052
2013-03-28 13:00:00,bus_004,0.0624,0.0226
2013-03-28 13:00:00,bus_005,0.1346,0.0392
2013-03-28 13:30:00,bus_001,0.051,0.0247
2013-03-28 13:30:00,bus_002,0.2604,0.1029
2013-03-28 13:30:00,bus_003,0.8213,0.0082
2013-03-28 13:30:00,bus_004,0.0794,0.0288
2013-03-28 13:30:00,bus_005,0.1569,0.0457
2013-03-28 14:00:00,bus_001,0.066,0.0319
2013-03-28 14:00:00,bus_002,0.3051,0.1206
2013-03-28 14:00:00,bus_003,0.9254,0.0167
2013-03-28 14:00:00,bus_004,0.0628,0.0228
2013-03-28 14:00:00,bus_005,0.1984,0.0578
2013-03-28 14:30:00,bus_001,0.06,0.029
2013-03-28 14:30:00,bus_002,0.1604,0.0634
2013-03-28 14:30:00,bus_003,0.8272,0.0085
2013-03-28 14:30:00,bus_004,0.3169,0.115
2013-03-28 14:30:00,bus_005,0.1303,0.038
2013-03-28 15:00:00,bus_001,0.0517,0.0251
2013-03-28 15:00:00,bus_002,0.2001,0.0791
2013-03-28 15:00:00,bus_003,0.3353,0.0051
2013-03-28 15:00:00,bus_004,0.2459,0.0892
2013-03-28 15:00:00,bus_005,0.183,0.0534
2013-03-28 15:30:00,bus_001,0.069,0.0334
2013-03-28 15:30:00,bus_002,0.2257,0.0892
2013-03-28 15:30:00,bus_003,0.2004,0.0118
2013-03-28 15:30:00,bus_004,0.3628,0.1316
2013-03-28 15:30:00,bus_005,0.1167,0.034
2013-03-28 16:00:00,bus_001,0.0502,0.0243
2013-03-28 16:00:00,bus_002,0.2541,0.1004
2013-03-28 16:00:00,bus_003,0.369,0.016
2013-03-28 16:00:00,bus_004,0.402,0.1458
2013-03-28 16:00:00,bus_005,0.1148,0.0335
2013-03-28 16:30:00,bus_001,0.0667,0.0323
2013-03-28 16:30:00,bus_002,0.1604,0.0634
2013-03-28 16:30:00,bus_003,0.3332,0.0051
2013-03-28 16:30:00,bus_004,0.218,0.0791
2013-03-28 16:30:00,bus_005,0.121,0.0353
2013-03-28 17:00:00,bus_001,0.0517,0.0251
2013-03-28 17:00:00,bus_002,0.1668,0.0659
2013-03-28 17:00:00,bus_003,0.1909,0.0051
2013-03-28 17:00:00,bus_004,0.0746,0.0271
2013-03-28 17:00:00,bus_005,0.1358,0.0396
2013-03-28 17:30:00,bus_001,0.06,0.029
2013-03-28 17:30:00,bus_002,0.1845,0.0729
2013-03-28 17:30:00,bus_003,0.0997,0.0154
2013-03-28 17:30:00,bus_004,0.1217,0.0442
2013-03-28 17:30:00,bus_005,0.1135,0.0331
2013-03-28 18:00:00,bus_001,0.0615,0.0298
2013-03-28 18:00:00,bus_002,0.3584,0.1416
2013-03-28 18:00:00,bus_003,0.0493,0.0136
2013-03-28 18:00:00,bus_004,0.0872,0.0317
2013-03-28 18:00:00,bus_005,0.1142,0.0333
2013-03-28 18:30:00,bus_001,0.051,0.0247
2013-03-28 18:30:00,bus_002,0.3668,0.1449
2013-03-28 18:30:00,bus_003,0.0157,0.0051
2013-03-28 18:30:00,bus_004,0.0767,0.0278
2013-03-28 18:30:00,bus_005,0.1426,0.0416
2013-03-28 19:00:00,bus_001,0.0652,0.0316
2013-03-28 19:00:00,bus_002,0.2334,0.0922
2013-03-28 19:00:00,bus_003,0.0147,0.0048
2013-03-28 19:00:00,bus_004,0.0806,0.0293
2013-03-28 19:00:00,bus_005,0.3006,0.0876
2013-03-28 19:30:00,bus_001,0.0517,0.0251
2013-03-28 19:30:00,bus_002,0.2597,0.1026
2013-03-28 19:30:00,bus_003,0.0515,0.0169
2013-03-28 19:30:00,bus_004,0.4226,0.1532
2013-03-28 19:30:00,bus_005,0.1377,0.0401
2013-03-28 20:00:00,bus_001,0.066,0.0319
2013-03-28 20:00:00,bus_002,0.3313,0.1309
2013-03-28 20:00:00,bus_003,0.058,0.0191
2013-03-28 20:00:00,bus_004,0.3076,0.1116
2013-03-28 20:00:00,bus_005,0.1067,0.0311
2013-03-28 20:30:00,bus_001,0.0495,0.024
2013-03-28 20:30:00,bus_002,0.2363,0.0934
2013-03-28 20:30:00,bus_003,0.0654,0.0215
2013-03-28 20:30:00,bus_004,0.3847,0.1395
2013-03-28 20:30:00,bus_005,0.106,0.0309
2013-03-28 21:00:00,bus_001,0.0765,0.037
2013-03-28 21:00:00,bus_002,0.3157,0.1247
2013-03-28 21:00:00,bus_003,0.0764,0.0251
2013-03-28 21:00:00,bus_004,0.3908,0.1417
2013-03-28 21:00:00,bus_005,0.1271,0.0371
2013-03-28 21:30:00,bus_001,0.09,0.0436
2013-03-28 21:30:00,bus_002,0.3022,0.1194
2013-03-28 21:30:00,bus_003,0.0976,0.0321
2013-03-28 21:30:00,bus_004,0.2388,0.0866
2013-03-28 21:30:00,bus_005,0.1407,0.041
2013-03-28 22:00:00,bus_001,0.075,0.0363
2013-03-28 22:00:00,bus_002,0.2909,0.1149
2013-03-28 22:00:00,bus_003,0.0709,0.0233
2013-03-28 22:00:00,bus_004,0.0955,0.0346
2013-03-28 22:00:00,bus_005,0.106,0.0309
2013-03-28 22:30:00,bus_001,0.0975,0.0472
2013-03-28 22:30:00,bus_002,0.2412,0.0953
2013-03-28 22:30:00,bus_003,0.0157,0.0051
2013-03-28 22:30:00,bus_004,0.0528,0.0191
2013-03-28 22:30:00,bus_005,0.116,0.0338
2013-03-28 23:00:00,bus_001,0.0727,0.0352
2013-03-28 23:00:00,bus_002,0.2519,0.0995
2013-03-28 23:00:00,bus_003,0.0304,0.01
2013-03-28 23:00:00,bus_004,0.0401,0.0146
2013-03-28 23:00:00,bus_005,0.1283,0.0374
2013-03-28 23:30:00,bus_001,0.0667,0.0323
2013-03-28 23:30:00,bus_002,0.3193,0.1262
2013-03-28 23:30:00,bus_003,0.0497,0.0163
2013-03-28 23:30:00,bus_004,0.0283,0.0103
2013-03-28 23:30:00,bus_005,0.0757,0.0221
2013-03-29 00:00:00,bus_001,0.0547,0.0265
2013-03-29 00:00:00,bus_002,0.2469,0.0976
2013-03-29 00:00:00,bus_003,0.0737,0.0242
2013-03-29 00:00:00,bus_004,0.0323,0.0117
2013-03-29 00:00:00,bus_005,0.0242,0.0071
2013-03-29 00:30:00,bus_001,0.0547,0.0265
2013-03-29 00:30:00,bus_002,0.2398,0.0948
2013-03-29 00:30:00,bus_003,0.1381,0.0454
2013-03-29 00:30:00,bus_004,0.0187,0.0068
2013-03-29 00:30:00,bus_005,0.0242,0.0071
2013-03-29 01:00:00,bus_001,0.066,0.0319
2013-03-29 01:00:00,bus_002,0.2228,0.088
2013-03-29 01:00:00,bus_003,0.0543,0.0179
2013-03-29 01:00:00,bus_004,0.0227,0.0082
2013-03-29 01:00:00,bus_005,0.036,0.0105
2013-03-29 01:30:00,bus_001,0.051,0.0247
2013-03-29 01:30:00,bus_002,0.5612,0.2217
2013-03-29 01:30:00,bus_003,0.0746,0.0245
2013-03-29 01:30:00,bus_004,0.0283,0.0103
2013-03-29 01:30:00,bus_005,0.0428,0.0125
2013-03-29 02:00:00,bus_001,0.0697,0.0338
2013-03-29 02:00:00,bus_002,0.2498,0.0987
2013-03-29 02:00:00,bus_003,0.0497,0.0163
2013-03-29 02:00:00,bus_004,0.0174,0.0063
2013-03-29 02:00:00,bus_005,0.0242,0.0071
2013-03-29 02:30:00,bus_001,0.0487,0.0236
2013-03-29 02:30:00,bus_002,0.1632,0.0645
2013-03-29 02:30:00,bus_003,0.0322,0.0106
2013-03-29 02:30:00,bus_004,0.0301,0.0109
2013-03-29 02:30:00,bus_005,0.0242,0.0071
2013-03-29 03:00:00,bus_001,0.063,0.0305
2013-03-29 03:00:00,bus_002,0.1398,0.0552
2013-03-29 03:00:00,bus_003,0.0433,0.0142
2013-03-29 03:00:00,bus_004,0.017,0.0062
2013-03-29 03:00:00,bus_005,0.0242,0.0071
2013-03-29 03:30:00,bus_001,0.063,0.0305
2013-03-29 03:30:00,bus_002,0.2469,0.0976
2013-03-29 03:30:00,bus_003,0.0654,0.0215
2013-03-29 03:30:00,bus_004,0.0183,0.0066
2013-03-29 03:30:00,bus_005,0.0353,0.0103
2013-03-29 04:00:00,bus_001,0.0517,0.0251
2013-03-29 04:00:00,bus_002,0.2235,0.0883
2013-03-29 04:00:00,bus_003,0.0377,0.0124
2013-03-29 04:00:00,bus_004,0.0292,0.0106
2013-03-29 04:00:00,bus_005,0.0428,0.0125
2013-03-29 04:30:00,bus_001,0.0697,0.0338
2013-03-29 04:30:00,bus_002,0.1455,0.0575
2013-03-29 04:30:00,bus_003,0.0313,0.0103
2013-03-29 04:30:00,bus_004,0.0161,0.0059
2013-03-29 04:30:00,bus_005,0.0242,0.0071
2013-03-29 05:00:00,bus_001,0.0517,0.0251
2013-03-29 05:00:00,bus_002,0.1192,0.0471
2013-03-29 05:00:00,bus_003,0.0589,0.0194
2013-03-29 05:00:00,bus_004,0.0244,0.0089
2013-03-29 05:00:00,bus_005,0.0242,0.0071
2013-03-29 05:30:00,bus_001,0.0667,0.0323
2013-03-29 05:30:00,bus_002,0.1213,0.048
2013-03-29 05:30:00,bus_003,0.1068,0.0351
2013-03-29 05:30:00,bus_004,0.0179,0.0065
2013-03-29 05:30:00,bus_005,0.0242,0.0071
2013-03-29 06:00:00,bus_001,0.0592,0.0287
2013-03-29 06:00:00,bus_002,0.2214,0.0875
2013-03-29 06:00:00,bus_003,0.075,0.0245
2013-03-29 06:00:00,bus_004,0.01,0.0036
2013-03-29 06:00:00,bus_005,0.0279,0.0081
2013-03-29 06:30:00,bus_001,0.0855,0.0414
2013-03-29 06:30:00,bus_002,0.2186,0.0864
2013-03-29 06:30:00,bus_003,0.0624,0.0109
2013-03-29 06:30:00,bus_004,0.0549,0.0199
2013-03-29 06:30:00,bus_005,0.0695,0.0203
2013-03-29 07:00:00,bus_001,0.0915,0.0443
2013-03-29 07:00:00,bus_002,0.1568,0.062
2013-03-29 07:00:00,bus_003,0.2195,0.0209
2013-03-29 07:00:00,bus_004,0.2655,0.0963
2013-03-29 07:00:00,bus_005,0.0465,0.0136
2013-03-29 07:30:00,bus_001,0.0787,0.0381
2013-03-29 07:30:00,bus_002,0.1845,0.0729
2013-03-29 07:30:00,bus_003,0.2649,0.0145
2013-03-29 07:30:00,bus_004,0.2454,0.089
2013-03-29 07:30:00,bus_005,0.0453,0.0132
2013-03-29 08:00:00,bus_001,0.0982,0.0476
2013-03-29 08:00:00,bus_002,0.1902,0.0752
2013-03-29 08:00:00,bus_003,0.3737,0.0085
2013-03-29 08:00:00,bus_004,0.0759,0.0275
2013-03-29 08:00:00,bus_005,0.054,0.0157
2013-03-29 08:30:00,bus_001,0.0607,0.0294
